parent.pop,elevation.group,elev_m,timeframe,year,month,grwssn_length,cwd,pck,ppt,tmn,tmx
BH,low,511.4294422,recent,2009,7,8,145.36,0,0,17.58,36.01
BH,low,511.4294422,recent,2010,11,8,43.19,0,6.75,4.1,18.27
BH,low,511.4294422,recent,2010,12,8,28.88,0,119.87,1.56,12.4
BH,low,511.4294422,recent,2010,1,8,29.14,0,119.08,3.59,13.62
BH,low,511.4294422,recent,2010,2,8,39.29,0,124.96,4.3,13.85
BH,low,511.4294422,recent,2010,3,8,57.26,0,54.82,3.67,16.56
BH,low,511.4294422,recent,2010,4,8,37.4,0,123.12,4.65,16.47
BH,low,511.4294422,recent,2010,5,8,24.63,0,18.83,6.59,21.4
BH,low,511.4294422,recent,2010,6,8,96.59,0,0,13.21,30.22
BH,low,511.4294422,recent,2011,11,9,39.3,0,91.34,4.09,16.47
BH,low,511.4294422,recent,2011,12,9,27.95,0,248.07,4.54,13.49
BH,low,511.4294422,recent,2011,1,9,29.01,0,64.12,2.16,12.7
BH,low,511.4294422,recent,2011,2,9,39.32,0,114.59,1.19,13.09
BH,low,511.4294422,recent,2011,3,9,40.08,0,214.48,4.09,14.68
BH,low,511.4294422,recent,2011,4,9,70.56,0,12.1,5.75,19.35
BH,low,511.4294422,recent,2011,5,9,12.48,0,44.22,6.77,22.29
BH,low,511.4294422,recent,2011,6,9,37.44,0,51.99,11.82,27.87
BH,low,511.4294422,recent,2011,7,9,128.33,0,0,15.79,33.08
BH,low,511.4294422,recent,2012,11,8,43.82,0,29.33,4.21,17.03
BH,low,511.4294422,recent,2012,12,8,29.7,0,0.01,-0.16,14.39
BH,low,511.4294422,recent,2012,1,8,32.31,0,68.07,1.87,16.25
BH,low,511.4294422,recent,2012,2,8,42.61,0,24.82,2.46,15.22
BH,low,511.4294422,recent,2012,3,8,59.86,0,83.38,3.77,15.94
BH,low,511.4294422,recent,2012,4,8,43.32,0,90.94,6.46,19.76
BH,low,511.4294422,recent,2012,5,8,77.34,0,0,9.42,27
BH,low,511.4294422,recent,2012,6,8,105.48,0,6.54,12.76,30.49
BH,low,511.4294422,recent,2013,12,7,28.41,0,215.24,3.45,11.76
BH,low,511.4294422,recent,2013,1,7,28.37,0,24.48,0.28,12.92
BH,low,511.4294422,recent,2013,2,7,40.44,0,17.24,1.2,14.4
BH,low,511.4294422,recent,2013,3,7,61.15,0,24.33,5.73,19.83
BH,low,511.4294422,recent,2013,4,7,74.94,0,13.55,7.23,23.15
BH,low,511.4294422,recent,2013,5,7,75.72,0,14.67,10.39,26.67
BH,low,511.4294422,recent,2013,6,7,101.29,0,2.47,14.37,32.13
BH,low,511.4294422,recent,2014,2,5,45.65,0,57.4,4.82,16.29
BH,low,511.4294422,recent,2014,3,5,65.27,0,53.26,6.3,19.63
BH,low,511.4294422,recent,2014,4,5,78.71,0,41.38,7.08,22.37
BH,low,511.4294422,recent,2014,5,5,84.63,0,4.36,10.37,27.74
BH,low,511.4294422,recent,2014,6,5,127,0,0.16,13.7,32.45
BH,low,511.4294422,recent,2015,12,7,33.22,0,99.76,5.17,14.51
BH,low,511.4294422,recent,2015,1,7,31.57,0,5.71,3.28,15.68
BH,low,511.4294422,recent,2015,2,7,46.25,0,48.31,5.66,18.68
BH,low,511.4294422,recent,2015,3,7,65.35,0,3.84,6.7,22.04
BH,low,511.4294422,recent,2015,4,7,79.3,0,44.72,6.83,22.26
BH,low,511.4294422,recent,2015,5,7,82.27,0,9.3,9.33,24.45
BH,low,511.4294422,recent,2015,6,7,128.99,0,0.32,15.9,33.63
BH,low,511.4294422,recent,2016,12,7,27.57,0,155.14,1.18,11.74
BH,low,511.4294422,recent,2016,1,7,26.55,0,176.09,3.64,13.08
BH,low,511.4294422,recent,2016,2,7,44.22,0,25.31,4.45,18.15
BH,low,511.4294422,recent,2016,3,7,44.2,0,153.08,6.02,17.56
BH,low,511.4294422,recent,2016,4,7,41.27,0,68.77,8.07,21.77
BH,low,511.4294422,recent,2016,5,7,73.76,0,11.07,10.18,25.5
BH,low,511.4294422,recent,2016,6,7,99.44,0,1.56,14.96,33.28
BH,low,511.4294422,recent,2017,11,9,43.57,0,52.2,6.17,19.49
BH,low,511.4294422,recent,2017,12,9,27.3,0,131.64,1.97,12.98
BH,low,511.4294422,recent,2017,1,9,25.52,0,363.94,2.97,11.18
BH,low,511.4294422,recent,2017,2,9,38.37,0,257.4,5.44,14.28
BH,low,511.4294422,recent,2017,3,9,51.9,0,74.77,5.65,18.08
BH,low,511.4294422,recent,2017,4,9,39.77,0,61.65,6.84,19.55
BH,low,511.4294422,recent,2017,5,9,74.57,0,1.6,10.45,26.35
BH,low,511.4294422,recent,2017,6,9,78.7,0,7.82,14.61,32.28
BH,low,511.4294422,recent,2017,7,9,131.29,0,0.05,18.57,36.55
BH,low,511.4294422,recent,2018,12,7,31.6,0,4.62,1.92,16.61
BH,low,511.4294422,recent,2018,1,7,33.43,0,74.92,4.82,16.24
BH,low,511.4294422,recent,2018,2,7,42.75,0,14.84,2.29,16.05
BH,low,511.4294422,recent,2018,3,7,45,0,271.67,4.19,15.56
BH,low,511.4294422,recent,2018,4,7,40.73,0,54.89,7.17,21.39
BH,low,511.4294422,recent,2018,5,7,73.67,0,4.56,9.96,25.34
BH,low,511.4294422,recent,2018,6,7,98.06,0,0,13.5,31.67
BH,low,511.4294422,recent,2019,12,7,30,0,49.04,3.43,13.4
BH,low,511.4294422,recent,2019,1,7,30.29,0,132.63,4.07,14.66
BH,low,511.4294422,recent,2019,2,7,34.9,0,233.15,1.73,11.15
BH,low,511.4294422,recent,2019,3,7,41.08,0,124.13,5,15.72
BH,low,511.4294422,recent,2019,4,7,75.3,0,8.54,8.58,22.58
BH,low,511.4294422,recent,2019,5,7,12.92,0,101.83,9.03,22.07
BH,low,511.4294422,recent,2019,6,7,97.71,0,1.5,14.71,31.61
BH,low,511.4294422,recent,2020,12,7,30.96,0,143.65,4.39,13.63
BH,low,511.4294422,recent,2020,1,7,29.91,0,22.53,2.79,13.47
BH,low,511.4294422,recent,2020,2,7,43.91,0,1.33,3.59,17.84
BH,low,511.4294422,recent,2020,3,7,56.68,0,103.19,4.77,15.55
BH,low,511.4294422,recent,2020,4,7,51.87,0,62.33,7.76,20.33
BH,low,511.4294422,recent,2020,5,7,14.89,0,33.27,10.83,27.48
BH,low,511.4294422,recent,2020,6,7,105.51,0,0.14,13.87,31.41
BH,low,511.4294422,recent,2021,12,7,32.62,0,48.89,2.77,15.49
BH,low,511.4294422,recent,2021,1,7,30.93,0,152.47,3.18,14.16
BH,low,511.4294422,recent,2021,2,7,42.66,0,26.52,3.5,15.59
BH,low,511.4294422,recent,2021,3,7,56.76,0,63.27,2.75,15.81
BH,low,511.4294422,recent,2021,4,7,75.52,0,6.67,7.52,23.03
BH,low,511.4294422,recent,2021,5,7,78.73,0,0,10.78,28.04
BH,low,511.4294422,recent,2021,6,7,112.07,0,0,16.22,33.84
BH,low,511.4294422,recent,2022,11,8,45.81,0,17.64,7.98,19.12
BH,low,511.4294422,recent,2022,12,8,28.68,0,196.22,3.78,12.76
BH,low,511.4294422,recent,2022,1,8,30.59,0,1.21,3.37,15.29
BH,low,511.4294422,recent,2022,2,8,43.25,0,4.28,3.79,16.85
BH,low,511.4294422,recent,2022,3,8,62.34,0,32.51,6.78,20.2
BH,low,511.4294422,recent,2022,4,8,74.5,0,44.22,7.68,21.75
BH,low,511.4294422,recent,2022,5,8,75.95,0,1.21,10.91,26.64
BH,low,511.4294422,recent,2022,6,8,104.19,0,0.04,16.47,32.75
BH,low,511.4294422,recent,2023,12,7,28.29,0,238.53,2.89,12.15
BH,low,511.4294422,recent,2023,1,7,25.81,0,298.48,3.54,11.88
BH,low,511.4294422,recent,2023,2,7,35.49,0,116.36,1.38,12.7
BH,low,511.4294422,recent,2023,3,7,39.08,0,273.03,4.1,12.81
BH,low,511.4294422,recent,2023,4,7,72.96,0,1.12,7.6,20.53
BH,low,511.4294422,recent,2023,5,7,74.93,0,14.63,11.65,24.99
BH,low,511.4294422,recent,2023,6,7,96.07,0,2.56,13.78,27.9
CC,low,313,historic,1964,11,9,28.29,0,220.87,5.48,15.26
CC,low,313,historic,1964,12,9,19.66,0,21.78,2.18,11.49
CC,low,313,historic,1964,1,9,19.4,0,174.85,2.06,11.76
CC,low,313,historic,1964,2,9,32.56,0,12.21,2.34,18.12
CC,low,313,historic,1964,3,9,48.85,0,69.92,3.85,17.36
CC,low,313,historic,1964,4,9,67.11,0,26.65,6.21,21.66
CC,low,313,historic,1964,5,9,67.96,0,32.93,8.83,24.16
CC,low,313,historic,1964,6,9,28.66,0,25.9,13.05,28.68
CC,low,313,historic,1964,7,9,113.21,0,0.02,16.3,35.03
CC,low,313,historic,1965,11,8,28.63,0,194.94,4.36,14.78
CC,low,313,historic,1965,12,8,19.27,0,378.83,5.4,12.98
CC,low,313,historic,1965,1,8,17.44,0,257.82,3.26,11.88
CC,low,313,historic,1965,2,8,32.21,0,33.55,2.92,16.5
CC,low,313,historic,1965,3,8,50.25,0,56.28,5.47,18.05
CC,low,313,historic,1965,4,8,36.69,0,158.28,8.34,18.95
CC,low,313,historic,1965,5,8,69.93,0,7.88,9.98,26.08
CC,low,313,historic,1965,6,8,85.92,0,1.96,12.09,28.4
CC,low,313,historic,1966,12,7,19.04,0,115.76,0.81,10.6
CC,low,313,historic,1966,1,7,19.57,0,166.53,1.77,12.71
CC,low,313,historic,1966,2,7,30.57,0,100.19,1.89,13.64
CC,low,313,historic,1966,3,7,49.97,0,42.1,5.01,18.04
CC,low,313,historic,1966,4,7,71.53,0,40.03,9.29,24.91
CC,low,313,historic,1966,5,7,72.23,0,5.92,11.83,27.89
CC,low,313,historic,1966,6,7,89.37,0,1.1,14.16,31.19
CC,low,313,historic,1967,12,8,18.86,0,177.05,3.14,11.95
CC,low,313,historic,1967,1,8,17.66,0,353.27,2.65,13.42
CC,low,313,historic,1967,2,8,32.21,0,36.56,3.21,16.37
CC,low,313,historic,1967,3,8,46.02,0,168.76,4.43,15.77
CC,low,313,historic,1967,4,8,32.15,0,205.06,3.86,12.63
CC,low,313,historic,1967,5,8,70.15,0,18.85,10.33,26.08
CC,low,313,historic,1967,6,8,28.68,0,51.28,13.32,28.58
CC,low,313,historic,1967,7,8,115.04,0,0,17.92,36.45
CC,low,313,historic,1968,11,8,33.42,0,101.51,6.96,20.08
CC,low,313,historic,1968,12,8,19.89,0,108.01,0.66,13.63
CC,low,313,historic,1968,1,8,18.51,0,216.19,0.57,12.43
CC,low,313,historic,1968,2,8,33.34,0,161.73,6.45,16.89
CC,low,313,historic,1968,3,8,50.66,0,107.72,5.26,18.91
CC,low,313,historic,1968,4,8,68.36,0,9.95,6.61,23.07
CC,low,313,historic,1968,5,8,68.91,0,21.98,8.85,25.54
CC,low,313,historic,1968,6,8,90.05,0,9.69,13.7,32.57
CC,low,313,historic,1969,11,9,28.8,0,139.44,5.32,15.82
CC,low,313,historic,1969,12,9,17.65,0,232.97,1.38,10.59
CC,low,313,historic,1969,1,9,16.69,21.43,415.36,1.85,10.4
CC,low,313,historic,1969,2,9,26.72,0,281.32,2.86,10.84
CC,low,313,historic,1969,3,9,48.92,0,66.31,3.78,17.54
CC,low,313,historic,1969,4,9,62.84,0,81.78,6.11,19.98
CC,low,313,historic,1969,5,9,71.65,0,0,10.84,27.92
CC,low,313,historic,1969,6,9,83.27,0,14.41,13.03,28.44
CC,low,313,historic,1969,7,9,113.35,0,0.02,16.74,35.35
CC,low,313,historic,1970,11,9,32.59,0,56.66,5.1,20.08
CC,low,313,historic,1970,12,9,19.46,0,340.89,4.44,14.18
CC,low,313,historic,1970,1,9,18.26,0,456.52,5.28,13.29
CC,low,313,historic,1970,2,9,33.25,0,87.2,4.87,17.2
CC,low,313,historic,1970,3,9,50.59,0,103.2,5.25,18.8
CC,low,313,historic,1970,4,9,64.18,0,21.11,4.55,19.37
CC,low,313,historic,1970,5,9,71.28,0,2.7,11.02,27.11
CC,low,313,historic,1970,6,9,29.66,0,23.79,14.11,30.82
CC,low,313,historic,1970,7,9,115.58,0,0,16.81,35.93
CC,low,313,historic,1971,11,8,30.21,0,269.58,7.1,16.79
CC,low,313,historic,1971,12,8,17.95,0,281.53,2.99,10.22
CC,low,313,historic,1971,1,8,19.74,0,91.79,2.06,12.9
CC,low,313,historic,1971,2,8,31.26,0,9.16,1.55,15.63
CC,low,313,historic,1971,3,8,47.89,0,157.18,4.16,16.49
CC,low,313,historic,1971,4,8,65.02,0,34.04,5.39,19.66
CC,low,313,historic,1971,5,8,66.71,0,36.68,8.78,22.35
CC,low,313,historic,1971,6,8,86.26,0,10.48,12.16,28.89
CC,low,313,historic,1972,12,7,19,0,185.79,0.81,10.17
CC,low,313,historic,1972,1,7,18.89,0,73.37,0.52,11.52
CC,low,313,historic,1972,2,7,32.3,0,97.94,4.53,15.27
CC,low,313,historic,1972,3,7,52.82,0,35.05,7.13,20.76
CC,low,313,historic,1972,4,7,66.27,0,72.89,6.76,20.02
CC,low,313,historic,1972,5,7,70.59,0,21.07,10.36,26.73
CC,low,313,historic,1972,6,7,89.53,0,10.15,13.88,31.79
CC,low,313,historic,1973,10,9,66.26,0,84.53,9.92,22.18
CC,low,313,historic,1973,11,9,27.47,0,205.88,4.81,14.02
CC,low,313,historic,1973,12,9,17.82,0,139.9,-0.09,8.9
CC,low,313,historic,1973,1,9,16.77,7.1,357.71,1.68,10.89
CC,low,313,historic,1973,2,9,29.12,0,255.12,5.52,14.64
CC,low,313,historic,1973,3,9,41.56,0,116.91,3.81,14.8
CC,low,313,historic,1973,4,9,68.72,0,13.02,7.66,22.54
CC,low,313,historic,1973,5,9,72.97,0,10.45,12.43,28.45
CC,low,313,historic,1973,6,9,90.78,0,4.89,15.11,32.16
CC,low,313,historic,1974,11,8,27.87,0,383.86,5.82,13.83
CC,low,313,historic,1974,12,8,18.84,0,213.1,4.25,12.3
CC,low,313,historic,1974,1,8,17.29,0,194.16,2.7,11.93
CC,low,313,historic,1974,2,8,31.18,0,88.16,2.7,14.39
CC,low,313,historic,1974,3,8,35.13,0,294.79,6.15,16.03
CC,low,313,historic,1974,4,8,38.02,0,74.2,5.83,18.98
CC,low,313,historic,1974,5,8,69.97,0,2.99,9.89,26.24
CC,low,313,historic,1974,6,8,89.39,0,7.92,14.11,31.29
CC,low,313,historic,1975,11,8,31.35,0,56.1,4.83,16.86
CC,low,313,historic,1975,12,8,19.93,0,107.92,2.29,11.92
CC,low,313,historic,1975,1,8,19.59,0,69.69,1.5,12.78
CC,low,313,historic,1975,2,8,27.9,0,322.39,3.62,13.11
CC,low,313,historic,1975,3,8,33.9,0,229.6,4.84,14.44
CC,low,313,historic,1975,4,8,34.79,0,75.72,4.27,16.38
CC,low,313,historic,1975,5,8,70.41,0,5.65,10.24,26.61
CC,low,313,historic,1975,6,8,88.43,0,5.34,13.33,30.7
CC,low,313,historic,1976,11,8,30.44,0,49.09,3.45,16.21
CC,low,313,historic,1976,12,8,20.63,0,58.11,2.84,13.93
CC,low,313,historic,1976,1,8,20.04,0,20.11,0.96,14.79
CC,low,313,historic,1976,2,8,32.44,0,75.99,4.28,15.57
CC,low,313,historic,1976,3,8,48.43,0,40.68,3.2,17.21
CC,low,313,historic,1976,4,8,64.52,0,60,5.65,18.56
CC,low,313,historic,1976,5,8,71.79,0,0,10.72,28.07
CC,low,313,historic,1976,6,8,87.98,0,3.08,12.44,30.05
CC,low,313,historic,1977,12,7,21.52,0,13.62,1.29,16.7
CC,low,313,historic,1977,1,7,19.77,0,63.85,1.17,11.5
CC,low,313,historic,1977,2,7,33.96,0,59.55,4.58,18.22
CC,low,313,historic,1977,3,7,48.74,0,49.42,3.47,16.31
CC,low,313,historic,1977,4,7,71.56,0,10.46,8.62,24.11
CC,low,313,historic,1977,5,7,41.22,0,58.29,8.13,19.9
CC,low,313,historic,1977,6,7,99.46,0,0.14,16.01,32.89
CC,low,313,historic,1978,10,9,79.29,0,8.78,10.41,25.84
CC,low,313,historic,1978,11,9,34.55,0,100.41,5.63,18.55
CC,low,313,historic,1978,12,9,21.38,0,214.44,5.35,13.92
CC,low,313,historic,1978,1,9,18.28,0,373.14,5.7,13.08
CC,low,313,historic,1978,2,9,29.72,0,161.4,5.5,14.15
CC,low,313,historic,1978,3,9,37.01,0,205.27,7.95,18.83
CC,low,313,historic,1978,4,9,35.7,0,172.3,6.99,17.91
CC,low,313,historic,1978,5,9,70.24,0,13.57,10.89,25.65
CC,low,313,historic,1978,6,9,87.85,0,4.2,13.4,29.84
CC,low,313,historic,1979,10,9,77.59,0,0,11.46,28.29
CC,low,313,historic,1979,11,9,31.34,0,85.76,3.57,16.43
CC,low,313,historic,1979,12,9,19.28,0,48.3,0.52,11.28
CC,low,313,historic,1979,1,9,19.02,0,204.23,1.81,11.52
CC,low,313,historic,1979,2,9,28.73,0,230.49,3.03,13.48
CC,low,313,historic,1979,3,9,43.92,0,134.04,6,17.23
CC,low,313,historic,1979,4,9,59.36,0,68.16,6.38,19.49
CC,low,313,historic,1979,5,9,70.77,0,28.12,10.98,26.38
CC,low,313,historic,1979,6,9,88.96,0,0.12,13.27,31.58
CC,low,313,historic,1980,11,10,29.8,0,109.74,6.13,16.29
CC,low,313,historic,1980,12,10,20.43,0,169.45,3.26,15.01
CC,low,313,historic,1980,1,10,17.96,0,262.19,4.66,12.82
CC,low,313,historic,1980,2,10,29.75,0,281.71,6.6,15.3
CC,low,313,historic,1980,3,10,49.34,0,78.15,4.93,17
CC,low,313,historic,1980,4,10,67.95,0,53.4,7.97,21.12
CC,low,313,historic,1980,5,10,68.56,0,27.79,9.65,24.28
CC,low,313,historic,1980,6,10,84.82,0,13.86,11.67,27.33
CC,low,313,historic,1980,7,10,52.32,0,8.55,16.78,33.91
CC,low,313,historic,1980,8,10,110.94,0,0.58,14.98,32.83
CC,low,313,historic,1981,1,6,19.86,0,215.89,4.39,13.22
CC,low,313,historic,1981,2,6,32.99,0,68.08,5.48,16.02
CC,low,313,historic,1981,3,6,45.11,0,183.17,5.78,16.41
CC,low,313,historic,1981,4,6,68.9,0,42.86,8.26,22.18
CC,low,313,historic,1981,5,6,71.12,0,17.88,11.39,26.52
CC,low,313,historic,1981,6,6,91.9,0,0.05,16,33.24
CC,low,313,historic,1982,10,11,65.57,0,141.49,8.34,22.12
CC,low,313,historic,1982,11,11,29.53,0,347.21,8.29,16.97
CC,low,313,historic,1982,12,11,19.17,0,256.5,5.28,12.74
CC,low,313,historic,1982,1,11,16.47,0,192.72,1.26,10
CC,low,313,historic,1982,2,11,31.34,0,130.48,4.72,15.47
CC,low,313,historic,1982,3,11,34.09,0,235.55,5.22,14.61
CC,low,313,historic,1982,4,11,35.86,0,176.02,6.92,18.38
CC,low,313,historic,1982,5,11,71.96,0,0.56,11.34,27.95
CC,low,313,historic,1982,6,11,34.03,0,22.25,12.75,28.34
CC,low,313,historic,1982,7,11,53.35,0,2.28,15.75,32.55
CC,low,313,historic,1982,8,11,120.12,0,1.08,15.81,33
CC,low,313,historic,1983,10,9,70.69,0,159.47,10.38,23.38
CC,low,313,historic,1983,11,9,27.36,0,236.06,4.63,14.01
CC,low,313,historic,1983,12,9,19.17,0,170.2,2.75,12.88
CC,low,313,historic,1983,1,9,17.51,0,212.36,3.28,12.39
CC,low,313,historic,1983,2,9,28.97,0,281.41,5.42,14.3
CC,low,313,historic,1983,3,9,34.64,0,398.09,6.42,14.62
CC,low,313,historic,1983,4,9,34.98,0,147.78,5.92,17.19
CC,low,313,historic,1983,5,9,69.88,0,19.58,10.22,25.75
CC,low,313,historic,1983,6,9,87.59,0,12.88,12.86,29.97
CC,low,313,historic,1984,10,10,74,0,42.93,11.08,25.53
CC,low,313,historic,1984,11,10,28.81,0,332.06,5.71,15.28
CC,low,313,historic,1984,12,10,18.92,0,396.17,5.1,11.85
CC,low,313,historic,1984,1,10,20.25,0,16.19,2.89,13.92
CC,low,313,historic,1984,2,10,31.61,0,133.55,2.76,15.26
CC,low,313,historic,1984,3,10,51.85,0,79.38,6.43,19.76
CC,low,313,historic,1984,4,10,65.38,0,51.96,5.85,19.68
CC,low,313,historic,1984,5,10,71.83,0,8.38,11.69,27.35
CC,low,313,historic,1984,6,10,72.7,0,16.25,13.05,30.08
CC,low,313,historic,1984,7,10,115.01,0,0,17.92,36.34
CC,low,313,historic,1985,11,8,27.81,0,249.65,5.03,14.21
CC,low,313,historic,1985,12,8,19.75,0,63.57,2.19,11.64
CC,low,313,historic,1985,1,8,18.97,0,31.26,0.65,11.65
CC,low,313,historic,1985,2,8,32.21,0,106.67,2.71,16.89
CC,low,313,historic,1985,3,8,47.11,0,123.73,2.76,15.5
CC,low,313,historic,1985,4,8,69.86,0,6.02,8.38,23.4
CC,low,313,historic,1985,5,8,68.79,0,0,9.22,24.98
CC,low,313,historic,1985,6,8,91.71,0,1.01,15.74,32.81
CC,low,313,historic,1986,10,9,72.46,0,31.4,9.09,23.94
CC,low,313,historic,1986,11,9,28.37,0,180.48,3.51,14.03
CC,low,313,historic,1986,12,9,20.03,0,83.02,2.51,12.26
CC,low,313,historic,1986,1,9,20.73,0,199.63,5.53,14.52
CC,low,313,historic,1986,2,9,29.82,0,437.59,6.25,15.76
CC,low,313,historic,1986,3,9,37.16,0,191.55,7.36,19.77
CC,low,313,historic,1986,4,9,66.99,0,44.74,7.28,20.43
CC,low,313,historic,1986,5,9,69.4,0,38.26,10.02,25.2
CC,low,313,historic,1986,6,9,88.94,0,1.17,14.13,30.77
CC,low,313,historic,1987,10,9,72.31,0,16.44,9.6,24.93
CC,low,313,historic,1987,11,9,32.56,0,30.13,4.81,20.89
CC,low,313,historic,1987,12,9,20.31,0,84.13,2.52,13.16
CC,low,313,historic,1987,1,9,19.24,0,132.88,1.2,11.83
CC,low,313,historic,1987,2,9,32.13,0,133.54,3.71,15.61
CC,low,313,historic,1987,3,9,43.19,0,195.93,5.09,16.84
CC,low,313,historic,1987,4,9,71.71,0,9.12,9.15,25.36
CC,low,313,historic,1987,5,9,72.5,0,0.57,12.26,27.79
CC,low,313,historic,1987,6,9,90.13,0,0,14.35,31.81
CC,low,313,historic,1988,11,9,32.93,0,101.81,5.56,16.48
CC,low,313,historic,1988,12,9,19.35,0,279.75,3.47,11.59
CC,low,313,historic,1988,1,9,18.92,0,171.73,3.29,13.18
CC,low,313,historic,1988,2,9,33.77,0,9.37,4.1,19.37
CC,low,313,historic,1988,3,9,51.5,0,26.07,5.26,20.33
CC,low,313,historic,1988,4,9,57.39,0,94.66,8.35,21.06
CC,low,313,historic,1988,5,9,18.57,0,55.42,8.61,23.38
CC,low,313,historic,1988,6,9,28.83,0,19.31,13.12,29.16
CC,low,313,historic,1988,7,9,116,0,0,18.29,36.34
CC,low,313,historic,1989,12,7,20.27,0,119.03,2.3,13.6
CC,low,313,historic,1989,1,7,19.48,0,65.84,1.35,12.84
CC,low,313,historic,1989,2,7,30.4,0,64.73,1.91,13.34
CC,low,313,historic,1989,3,7,35.33,0,354.38,6.35,16.37
CC,low,313,historic,1989,4,7,70.69,0,36.57,9.18,23.83
CC,low,313,historic,1989,5,7,69.58,0,8.5,10.07,25.46
CC,low,313,historic,1989,6,7,88.26,0,11.53,14.07,29.66
CC,low,313,historic,1990,10,9,66.06,0,105.99,9.73,23.19
CC,low,313,historic,1990,11,9,32.43,0,57.2,5.58,19.89
CC,low,313,historic,1990,12,9,20.56,0,0.02,2.13,14.59
CC,low,313,historic,1990,1,9,19.29,0,209.83,2.05,13.27
CC,low,313,historic,1990,2,9,30.14,0,110.75,1.17,13.33
CC,low,313,historic,1990,3,9,51.22,0,76.26,5.81,19.31
CC,low,313,historic,1990,4,9,70.63,0,21.12,9.25,23.66
CC,low,313,historic,1990,5,9,10.86,0,153.46,10.67,23.98
CC,low,313,historic,1990,6,9,86.79,0,1.9,12.43,29.42
CC,low,313,historic,1991,11,9,31.4,0,36.48,4.06,18.33
CC,low,313,historic,1991,12,9,19,0,49.58,-0.57,11.54
CC,low,313,historic,1991,1,9,20.2,0,31.46,1.97,14.63
CC,low,313,historic,1991,2,9,34.6,0,85.97,5.71,19.55
CC,low,313,historic,1991,3,9,32.72,0,447.95,3.45,13.08
CC,low,313,historic,1991,4,9,65.38,0,26.19,6.28,19.25
CC,low,313,historic,1991,5,9,66.85,0,38.13,8.5,22.86
CC,low,313,historic,1991,6,9,28.33,0,25.46,11.91,28.53
CC,low,313,historic,1991,7,9,113.33,0,0,17.15,34.61
CC,low,313,historic,1992,11,9,32.69,0,36.62,6.29,19.01
CC,low,313,historic,1992,12,9,20.6,0,111.61,2.52,13.77
CC,low,313,historic,1992,1,9,19.43,0,80.88,1.72,12.06
CC,low,313,historic,1992,2,9,30.73,0,276.17,6.49,16.48
CC,low,313,historic,1992,3,9,44.31,0,127.94,7.07,17.94
CC,low,313,historic,1992,4,9,68.66,0,60.42,9.01,23.08
CC,low,313,historic,1992,5,9,74.16,0,0.8,13.1,29.87
CC,low,313,historic,1992,6,9,29.38,0,40.09,14.18,30.12
CC,low,313,historic,1992,7,9,111.19,0,0,15.89,32.62
CC,low,313,historic,1993,11,9,32.37,0,18.11,6.08,18.35
CC,low,313,historic,1993,12,9,19.28,0,243.05,2.36,11.2
CC,low,313,historic,1993,1,9,17.22,0,411.29,2.77,11.67
CC,low,313,historic,1993,2,9,28.27,0,261.15,4.37,13.39
CC,low,313,historic,1993,3,9,44.31,0,123.82,8.37,18.79
CC,low,313,historic,1993,4,9,48.39,0,79.25,7.3,19.55
CC,low,313,historic,1993,5,9,10.86,0,60.89,10.76,24.5
CC,low,313,historic,1993,6,9,28.95,0,41.42,13.99,28.65
CC,low,313,historic,1993,7,9,111.4,0,0,16.02,33.05
CC,low,313,recent,1994,11,8,32.19,0,77.52,4.44,18.4
CC,low,313,recent,1994,12,8,20.24,0,143.41,2.33,12.85
CC,low,313,recent,1994,1,8,20.61,0,83.21,3.29,14.89
CC,low,313,recent,1994,2,8,30.94,0,179.83,2.96,13.72
CC,low,313,recent,1994,3,8,51.85,0,23.54,6.22,20.02
CC,low,313,recent,1994,4,8,68.42,0,63.7,7.77,21.96
CC,low,313,recent,1994,5,8,65.97,0,45.26,10.66,24.72
CC,low,313,recent,1994,6,8,88.08,0,1.13,13.01,30.67
CC,low,313,recent,1995,11,10,27.81,0,173.68,2.62,13.29
CC,low,313,recent,1995,12,10,18.07,0,221.54,1.84,10.45
CC,low,313,recent,1995,1,10,18.03,0,536.7499,5.72,12.13
CC,low,313,recent,1995,2,10,33.51,0,29.98,5.68,17
CC,low,313,recent,1995,3,10,34.49,0,456.29,5.6,15.12
CC,low,313,recent,1995,4,10,35.93,0,124.89,6.31,19.16
CC,low,313,recent,1995,5,10,10.53,0,86.96,9.41,22.55
CC,low,313,recent,1995,6,10,28.33,0,62.37,12.77,27.83
CC,low,313,recent,1995,7,10,51.57,0,0.85,15.49,32.96
CC,low,313,recent,1995,8,10,113.23,0,0,15.66,34.2
CC,low,313,recent,1996,1,6,17.9,0,220.23,3.97,13.24
CC,low,313,recent,1996,2,6,29.98,0,253.26,6.54,15.85
CC,low,313,recent,1996,3,6,51.08,0,89.36,6.14,18.82
CC,low,313,recent,1996,4,6,37.78,0,126.78,7.45,21.1
CC,low,313,recent,1996,5,6,10.88,0,134.09,10.57,24.79
CC,low,313,recent,1996,6,6,88.78,0,5.09,14.42,30.31
CC,low,313,recent,1997,11,10,32.13,0,111.42,6.71,17.72
CC,low,313,recent,1997,12,10,19.18,0,426.94,5,13.13
CC,low,313,recent,1997,1,10,17.88,0,374.3,4.41,12.78
CC,low,313,recent,1997,2,10,32.73,0,11.75,4.03,16.82
CC,low,313,recent,1997,3,10,52.48,0,54.01,6.48,20.8
